Control1,Program,Date,Year,Month,Day,Location,Grid,Secchi Depth (cm)
9106814,Pamlico Sound Survey(APES),9/16/1991,1991,9,16,WEST OF BLUFF SHOAL,YY37,
9106815,Pamlico Sound Survey(APES),9/18/1991,1991,9,18,WEST BAY,ZM27,
9106816,Pamlico Sound Survey(APES),9/18/1991,1991,9,18,BAY RIVER,ZF16,
9106817,Pamlico Sound Survey(APES),9/18/1991,1991,9,18,WEST BAY,ZN27,
9106818,Pamlico Sound Survey(APES),9/17/1991,1991,9,17,DRNT/PNGO PT-SNDY/OFLD,YP16,
9106819,Pamlico Sound Survey(APES),9/17/1991,1991,9,17,DRNT/PNGO PT-SNDY/OFLD,YP15,
9109203,Pamlico Sound Survey(APES),9/9/1991,1991,9,9,MOUTH TO CHERRY PT/WILKINSON PT.,ZP11,
9109204,Pamlico Sound Survey(APES),9/9/1991,1991,9,9,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ9,
9109205,Pamlico Sound Survey(APES),9/9/1991,1991,9,9,CHERRY PT/WILK. PT TO NEW BERN,ZQ84,
9109206,Pamlico Sound Survey(APES),9/9/1991,1991,9,9,MOUTH TO CHERRY PT/WILKINSON PT.,ZU4,
9109207,Pamlico Sound Survey(APES),9/9/1991,1991,9,9,CHERRY PT/WILK. PT TO NEW BERN,ZS86,
9109768,Pamlico Sound Survey(APES),9/17/1991,1991,9,17,SNDY PT/O.FLD.PT-MOUTH,YR16,
9204189,Pamlico Sound Survey(APES),6/8/1992,1992,6,8,GUM PT./GARRISON PT. TO MOUTH,YV13,
9204190,Pamlico Sound Survey(APES),6/8/1992,1992,6,8,GUM PT./GARRISON PT. TO MOUTH,YU13,
9204191,Pamlico Sound Survey(APES),6/8/1992,1992,6,8,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YS2,
9204192,Pamlico Sound Survey(APES),6/8/1992,1992,6,8,UPSTREAM OF MAULS PT/RAGGED PT,YQ82,
9204193,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,SNDY PT/O.FLD.PT-MOUTH,YT18,
9204194,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,UPSTREAM DRNT/PUNGO PT,YL16,
9204195,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,DRNT/PNGO PT-SNDY/OFLD,YO16,
9204196,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,GUM PT./GARRISON PT. TO MOUTH,YW22,
9204197,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,WEST OF BLUFF SHOAL,YW23,
9204198,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,WEST OF BLUFF SHOAL,ZC27,
9204199,Pamlico Sound Survey(APES),6/9/1992,1992,6,9,BRANT ISLAND SHOAL,ZF29,
9204200,Pamlico Sound Survey(APES),6/10/1992,1992,6,10,LOWER MIDDLE GROUND,ZC37,
9204201,Pamlico Sound Survey(APES),6/10/1992,1992,6,10,WEST OF BLUFF SHOAL,ZD30,
9204202,Pamlico Sound Survey(APES),6/10/1992,1992,6,10,GREAT ISLAND,YY36,
9204203,Pamlico Sound Survey(APES),6/11/1992,1992,6,11,WEST OF BLUFF SHOAL,ZK35,
9204204,Pamlico Sound Survey(APES),6/11/1992,1992,6,11,BRANT ISLAND SHOAL,ZI32,
9204205,Pamlico Sound Survey(APES),6/11/1992,1992,6,11,BAY RIVER,ZG18,
9204206,Pamlico Sound Survey(APES),6/12/1992,1992,6,12,GUM THICKET SHOAL,ZM16,
9204207,Pamlico Sound Survey(APES),6/12/1992,1992,6,12,MOUTH TO CHERRY PT/WILKINSON PT.,ZN16,
9204208,Pamlico Sound Survey(APES),6/12/1992,1992,6,12,SOUTH RIVER,ZR15,
9204209,Pamlico Sound Survey(APES),6/12/1992,1992,6,12,MOUTH TO CHERRY PT/WILKINSON PT.,ZR8,
9204210,Pamlico Sound Survey(APES),6/12/1992,1992,6,12,MOUTH TO CHERRY PT/WILKINSON PT.,ZS5,
9204211,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,E. OF BLUFF TO LONG SH./RODAN.,YK65,
9204212,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,E. OF BLUFF TO LONG SH./RODAN.,YN72,
9204213,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,E. OF BLUFF TO LONG SH./RODAN.,YJ78,
9204214,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YI78,
9204215,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YG78,
9204216,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,Z72,
9204217,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,V72,
9204218,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,CROATAN SOUND,T67,
9204219,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,Y69,
9204220,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YE70,
9204221,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YG72,
9204222,Pamlico Sound Survey(APES),6/16/1992,1992,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YI67,
9204223,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,WEST OF BLUFF SHOAL,ZL42,
9204224,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZF45,
9204225,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZD47,
9204226,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,WEST OF BLUFF SHOAL,ZC40,
9204227,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,E. OF BLUFF TO LONG SH./RODAN.,YW45,
9204228,Pamlico Sound Survey(APES),6/15/1992,1992,6,15,GULL SHOAL,YU51,
9204229,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,ZB52,
9204230,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,ZB51,
9204231,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YY49,
9204232,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YV61,
9204233,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YZ66,
9204234,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YW73,
9204235,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YT76,
9204236,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YT69,
9204237,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YN62,
9204238,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YN58,
9204239,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YO55,
9204240,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,E. OF BLUFF TO LONG SH./RODAN.,YN56,
9204241,Pamlico Sound Survey(APES),6/17/1992,1992,6,17,PINGLETON SHOAL,YK59,
9207606,Pamlico Sound Survey(APES),9/14/1992,1992,9,14,MOUTH TO CHERRY PT/WILKINSON PT.,ZS8,
9207607,Pamlico Sound Survey(APES),9/14/1992,1992,9,14,CHERRY PT/WILK. PT TO NEW BERN,ZS85,
9207608,Pamlico Sound Survey(APES),9/14/1992,1992,9,14,SOUTH RIVER,ZR14,
9207609,Pamlico Sound Survey(APES),9/14/1992,1992,9,14,MOUTH TO CHERRY PT/WILKINSON PT.,ZP20,
9207610,Pamlico Sound Survey(APES),9/14/1992,1992,9,14,MOUTH TO CHERRY PT/WILKINSON PT.,ZO16,
9207611,Pamlico Sound Survey(APES),9/15/1992,1992,9,15,GUM PT./GARRISON PT. TO MOUTH,YV13,
9207612,Pamlico Sound Survey(APES),9/15/1992,1992,9,15,GUM PT./GARRISON PT. TO MOUTH,YS7,
9207613,Pamlico Sound Survey(APES),9/15/1992,1992,9,15,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YQ85,
9207614,Pamlico Sound Survey(APES),9/15/1992,1992,9,15,GUM PT./GARRISON PT. TO MOUTH,YU15,
9207615,Pamlico Sound Survey(APES),9/15/1992,1992,9,15,SNDY PT/O.FLD.PT-MOUTH,YT18,
9207616,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,UPSTREAM DRNT/PUNGO PT,YL14,
9207617,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,DRNT/PNGO PT-SNDY/OFLD,YP16,
9207618,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,GUM PT./GARRISON PT. TO MOUTH,YW20,
9207619,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,WEST OF BLUFF SHOAL,YV24,
9207620,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,WEST OF BLUFF SHOAL,YZ28,
9207621,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,INNER MIDDLE GROUND,ZB32,
9207622,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,WEST OF BLUFF SHOAL,ZD35,
9207623,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,E. OF BLUFF TO LONG SH./RODAN.,YX46,
9207624,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,WYSOCKING BAY,YT48,
9207625,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,E. OF BLUFF TO LONG SH./RODAN.,YT50,
9207626,Pamlico Sound Survey(APES),9/16/1992,1992,9,16,E. OF BLUFF TO LONG SH./RODAN.,YU57,
9207627,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,GIBBS SHOAL,YN54,
9207628,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,PINGLETON SHOAL,YK58,
9207629,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YK60,
9207630,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YJ63,
9207631,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,LONG SH./RODAN. TO ROAN.MAR.LT.,YH72,
9207632,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YJ78,
9207633,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YK78,
9207634,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YM76,
9207635,Pamlico Sound Survey(APES),9/17/1992,1992,9,17,E. OF BLUFF TO LONG SH./RODAN.,YO72,
9207636,Pamlico Sound Survey(APES),9/21/1992,1992,9,21,E. OF BLUFF TO LONG SH./RODAN.,YU75,
9207637,Pamlico Sound Survey(APES),9/21/1992,1992,9,21,E. OF BLUFF TO LONG SH./RODAN.,YP68,
9207638,Pamlico Sound Survey(APES),9/21/1992,1992,9,21,E. OF BLUFF TO LONG SH./RODAN.,YQ65,
9207639,Pamlico Sound Survey(APES),9/21/1992,1992,9,21,E. OF BLUFF TO LONG SH./RODAN.,YQ58,
9207640,Pamlico Sound Survey(APES),9/21/1992,1992,9,21,E. OF BLUFF TO LONG SH./RODAN.,YT68,
9207641,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZA62,
9207642,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,YZ58,
9207643,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZC64,
9207644,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,YX56,
9207645,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,WEST OF BLUFF SHOAL,ZK25,
9207646,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,WEST OF BLUFF SHOAL,ZI27,
9207647,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,BRANT ISLAND SHOAL,ZG28,
9207648,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,WEST OF BLUFF SHOAL,ZG21,
9207649,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZD55,
9207650,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZG56,
9207651,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZH50,
9207652,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,WEST OF BLUFF SHOAL,ZK38,
9207653,Pamlico Sound Survey(APES),9/26/1992,1992,9,26,WEST OF BLUFF SHOAL,ZN32,
9207654,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,YW53,
9207655,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,YU67,
9207656,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,E. OF BLUFF TO LONG SH./RODAN.,YV70,
9207657,Pamlico Sound Survey(APES),9/22/1992,1992,9,22,SEVEN FOOT PATCH,ZC45,
9308476,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,WEST OF BLUFF SHOAL,ZF39,
9308477,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,WEST OF BLUFF SHOAL,ZF37,
9308478,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,ZC61,
9308479,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,YT73,
9308480,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YG69,
9308481,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,X70,
9308482,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,X69,
9308483,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,CROATAN SOUND,S70,
9308484,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YE69,
9308485,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,ZE56,
9308486,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,YL67,
9308487,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,YP68,
9308488,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,YS70,
9308489,Pamlico Sound Survey(APES),6/16/1993,1993,6,16,E. OF BLUFF TO LONG SH./RODAN.,YP70,
9308490,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI73,
9308491,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZC64,
9308492,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,YW74,
9308493,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,YN74,
9308494,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,YR76,
9308495,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,YL74,
9308496,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YH78,
9308497,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI74,
9308498,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YC72,
9308499,Pamlico Sound Survey(APES),6/15/1993,1993,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZH55,
9308500,Pamlico Sound Survey(APES),6/14/1993,1993,6,14,LONG SH./RODAN. TO ROAN.MAR.LT.,Y72,
9308501,Pamlico Sound Survey(APES),6/14/1993,1993,6,14,WEST OF BLUFF SHOAL,ZM40,
9308502,Pamlico Sound Survey(APES),6/14/1993,1993,6,14,WEST OF BLUFF SHOAL,ZK34,
9308503,Pamlico Sound Survey(APES),6/14/1993,1993,6,14,WEST OF BLUFF SHOAL,ZN30,
9308504,Pamlico Sound Survey(APES),6/10/1993,1993,6,10,BRANT ISLAND SHOAL,ZG28,
9308505,Pamlico Sound Survey(APES),6/10/1993,1993,6,10,BRANT ISLAND SHOAL,ZH31,
9308506,Pamlico Sound Survey(APES),6/10/1993,1993,6,10,BRANT ISLAND SHOAL,ZI33,
9308507,Pamlico Sound Survey(APES),6/10/1993,1993,6,10,WEST OF BLUFF SHOAL,ZK32,
9308508,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,E. OF BLUFF TO LONG SH./RODAN.,YM62,
9308509,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,E. OF BLUFF TO LONG SH./RODAN.,YU65,
9308510,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,E. OF BLUFF TO LONG SH./RODAN.,YV61,
9308511,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,UPPER MIDDLE GROUND,ZA30,
9308512,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,WEST OF BLUFF SHOAL,ZD32,
9308513,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,WEST OF BLUFF SHOAL,ZD41,
9308514,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,E. OF BLUFF TO LONG SH./RODAN.,YZ50,
9308515,Pamlico Sound Survey(APES),6/9/1993,1993,6,9,E. OF BLUFF TO LONG SH./RODAN.,YY53,
9308516,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,WEST OF BLUFF SHOAL,ZG21,
9308517,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ19,
9308518,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ15,
9308519,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,MOUTH TO CHERRY PT/WILKINSON PT.,ZP14,
9308520,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,YU16,
9308521,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,YV15,
9308522,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,YS7,
9308523,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,YT7,
9308524,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,YT4,
9308525,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,UPSTREAM DRNT/PUNGO PT,YL20,
9308526,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,DRNT/PNGO PT-SNDY/OFLD,YP16,
9308527,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,SNDY PT/O.FLD.PT-MOUTH,YQ16,
9308528,Pamlico Sound Survey(APES),6/8/1993,1993,6,8,GUM PT./GARRISON PT. TO MOUTH,ZU7,
9308529,Pamlico Sound Survey(APES),6/7/1993,1993,6,7,CHERRY PT/WILK. PT TO NEW BERN,ZR84,
9313062,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZH50,
9313063,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZF56,
9313064,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZG55,
9313065,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZF58,
9313066,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZA62,
9313067,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,ZA64,
9313068,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,YW68,
9313069,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,YU74,
9313070,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,YR69,
9313071,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,YO76,
9313072,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,E. OF BLUFF TO LONG SH./RODAN.,YO72,
9313073,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,E. OF BLUFF TO LONG SH./RODAN.,YJ64,
9313074,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YE71,
9313075,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YI75,
9313076,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,E. OF BLUFF TO LONG SH./RODAN.,YN71,
9313077,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,E. OF BLUFF TO LONG SH./RODAN.,YT55,
9313078,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,E. OF BLUFF TO LONG SH./RODAN.,YW60,
9313079,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,E. OF BLUFF TO LONG SH./RODAN.,ZB52,
9313080,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZP38,
9313081,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZB30,
9313082,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZA26,
9313083,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,YY23,
9313084,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,WEST OF BLUFF SHOAL,YZ44,
9313085,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,E. OF BLUFF TO LONG SH./RODAN.,ZF45,
9313086,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZJ33,
9313087,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZF39,
9313088,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZK27,
9313089,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,WEST OF BLUFF SHOAL,ZQ35,
9313090,Pamlico Sound Survey(APES),9/21/1993,1993,9,21,DEEP COVE,YX30,
9313091,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,WEST OF BLUFF SHOAL,YY42,
9313092,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YE75,
9313093,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YE77,
9313094,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,PINGLETON SHOAL,YK78,
9313095,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,WYSOCKING BAY,YT48,
9313096,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,E. OF BLUFF TO LONG SH./RODAN.,YS52,
9313097,Pamlico Sound Survey(APES),9/15/1993,1993,9,15,E. OF BLUFF TO LONG SH./RODAN.,YO55,
9313098,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,DRNT/PNGO PT-SNDY/OFLD,YP16,
9313099,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,UPSTREAM DRNT/PUNGO PT,YL15,
9313100,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,SNDY PT/O.FLD.PT-MOUTH,YT18,
9313101,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,GUM PT./GARRISON PT. TO MOUTH,YV14,
9313102,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,GUM PT./GARRISON PT. TO MOUTH,YS10,
9313103,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YR2,
9313104,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,GUM PT./GARRISON PT. TO MOUTH,YV18,
9313105,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,GUM PT./GARRISON PT. TO MOUTH,YV20,
9313106,Pamlico Sound Survey(APES),9/13/1993,1993,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZR9,
9313107,Pamlico Sound Survey(APES),9/13/1993,1993,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZU4,
9313108,Pamlico Sound Survey(APES),9/13/1993,1993,9,13,CHERRY PT/WILK. PT TO NEW BERN,ZT1,
9313109,Pamlico Sound Survey(APES),9/22/1993,1993,9,22,MOUTH TO CHERRY PT/WILKINSON PT.,ZL19,
9313110,Pamlico Sound Survey(APES),9/13/1993,1993,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZP14,
9313640,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,E. OF BLUFF TO LONG SH./RODAN.,YX56,
9313641,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,E. OF BLUFF TO LONG SH./RODAN.,ZA48,
9313642,Pamlico Sound Survey(APES),9/16/1993,1993,9,16,E. OF BLUFF TO LONG SH./RODAN.,YY59,
9313643,Pamlico Sound Survey(APES),9/14/1993,1993,9,14,CLAM SHOAL,YY72,
9408028,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YT63,
9408029,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YW65,
9408030,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YQ71,
9408031,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YP71,
9408032,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YP60,
9408033,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YT60,
9408034,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YV61,
9408035,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YV60,
9408036,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YW58,
9408037,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YY48,
9408038,Pamlico Sound Survey(APES),6/14/1994,1994,6,14,E. OF BLUFF TO LONG SH./RODAN.,YZ47,
