PROJECTNAME,PROJECTAGENCY,DATE,EVENTNAME,COLLECTIONNUMBER,VESSELNAME,GEARNAME,GEARCODE,TOWTYPETEXT,LOCATION,REGION,DEPTHZONE,STATIONCODE,EVENTTYPEDESCRIPTION,TEMPSURFACE,TEMPBOTTOM,SALINITYSURFACE,SALINITYBOTTOM,LIGHTPHASE,TIMESTART,TIMEZONE,DURATION,DEPTHSTART,DEPTHEND,PRESSURE,WINDSPEED,WINDDIRECTION,WAVEHEIGHT,TEMPAIR,PRECIPITATION,ESTIMATEDLOC,LATITUDESTART,LATITUDEEND,LONGITUDESTART,LONGITUDEEND,SDO,BDO,SEDSIZEDESC,BTMCOMPDESC,WEATHERDESC,WATERLVLDESC,ALTERATIONDESC,ACTIVITYDESC,NUMBERREP,ACCSPGRIDCODE,COMMENTS,LASTUPDATED
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804235",="880423501",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="ALBEMARLE SOUND",="NORTH CAROLINA",="SHALLOW",="K70",="STRATIFIED RANDOM EVENT",24.30,24,10.50,11.39999962,="DAWN",="07:29",="EDT",20,2.4000000950,2.4000000950,,8,270,,,="F",="F",35.96670151,,-75.67919922,,,,,,="CLEAR SKIES",,,,="01",="635-0001-000000",,3/1/2018 10:18:57 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804236",="880423601",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="ALBEMARLE SOUND",="NORTH CAROLINA",="SHALLOW",="J64",="STRATIFIED RANDOM EVENT",23,24.20,6.0999999050,7.3000001910,="DAY",="08:43",="EDT",20,2.4000000950,2.4000000950,,10,270,,,="F",="F",35.98329926,,-75.78170013,,,,,,="CLEAR SKIES",,,,="01",="635-0001-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804237",="880423701",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="ALBEMARLE SOUND",="NORTH CAROLINA",="DEEP",="I61",="STRATIFIED RANDOM EVENT",24,24.20,5,5,="DAY",="09:26",="EDT",20,4,4,,6,270,,,="F",="F",36.00249863,,-75.81670380,,,,,,="CLEAR SKIES",,,,="01",="631-0001-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804238",="880423801",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="ALBEMARLE SOUND",="NORTH CAROLINA",="DEEP",="J56",="STRATIFIED RANDOM EVENT",24.80,24.10,5,5,="DAY",="10:10",="EDT",20,4.5999999050,4.5999999050,,5,270,,,="F",="F",35.99169922,,-75.90000153,,,,,,="75% COVER",,,,="01",="635-0001-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804239",="880423901",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="P68",="STRATIFIED RANDOM EVENT",25.40,23.90,14.19999981,20.70000076,="DAY",="11:43",="EDT",20,2.7000000480,2.7000000480,,8,0,,,="F",="F",35.90000153,,-75.70829773,,,,,,="25% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804240",="880424001",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="R70",="STRATIFIED RANDOM EVENT",25.40,24.10,16.39999962,17.29999924,="DAY",="12:19",="EDT",20,2.4000000950,2.4000000950,,8,45,,,="F",="F",35.86669922,,-75.67500305,,,,,,="25% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804241",="880424101",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="U72",="STRATIFIED RANDOM EVENT",25,24.70,18,18.29999924,="DAY",="13:10",="EDT",20,2.7000000480,2.7000000480,,10,45,,,="F",="F",35.80830002,,-75.65000153,,,,,,="HAZE",,,,="01",="635-0034-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804242",="880424201",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YJ61",="STRATIFIED RANDOM EVENT",25,24.20,22.20000076,22.10000038,="DAY",="15:41",="EDT",20,4,4,,10,45,,,="F",="F",35.55830002,,-75.81670380,,,,,,="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:58 AM
="Pamlico Sound Survey",="NCDMF",09-14-1988,="8804243",="880424301",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YK57",="STRATIFIED RANDOM EVENT",25.90,25.20,21.50,21.39999962,="DAY",="16:22",="EDT",20,3,3,,10,45,,,="F",="F",35.54999924,,-75.88330078,,,,,,="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:59 AM
="Pamlico Sound Survey",="NCDMF",09-15-1988,="8804244",="880424401",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YP56",="STRATIFIED RANDOM EVENT",24.50,24.20,23.70000076,23.70000076,="DAWN",="07:14",="EDT",20,5.1999998090,5.1999998090,,5,45,,,="F",="F",35.46670151,,-75.90830231,,,,,,="100% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:59 AM
="Pamlico Sound Survey",="NCDMF",09-15-1988,="8804245",="880424501",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YU57",="STRATIFIED RANDOM EVENT",24.50,24.40,24.50,24.50,="DAY",="08:03",="EDT",20,5.1999998090,5.1999998090,,10,45,,,="F",="F",35.38330078,,-75.89170074,,,,,,="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:59 AM
="Pamlico Sound Survey",="NCDMF",09-15-1988,="8804246",="880424601",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="ZC45",="STRATIFIED RANDOM EVENT",24.60,24.20,26.10000038,26.10000038,="DAY",="09:48",="EDT",20,3.4000000950,3.4000000950,,18,45,,,="F",="F",35.25,,-76.08670044,,,,,,="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:59 AM
="Pamlico Sound Survey",="NCDMF",09-15-1988,="8804247",="880424701",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZH35",="STRATIFIED RANDOM EVENT",24.20,25.10,27.29999924,27.20000076,="DAY",="11:05",="EDT",20,5.50,5.50,,16,45,,,="F",="F",35.16669846,,-76.25830078,,,,,,="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:18:59 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901149",="890114901",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YZ46",="STRATIFIED RANDOM EVENT",26.90,26.20,18.79999924,19,="DAY",="14:50",="EDT",20,3.2999999520,3.2999999520,,5,135,,,="F",="F",35.28329849,,-76.08329773,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:17 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901150",="890115001",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YO59",="STRATIFIED RANDOM EVENT",26.70,26.40,17.79999924,17.20000076,="DAY",="17:15",="EDT",20,5.5999999050,5.5999999050,,8,135,,,="F",="F",35.46670151,,-75.85829926,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:17 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901152",="890115201",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YP60",="STRATIFIED RANDOM EVENT",26.60,26.40,17.79999924,17.60000038,="DAY",="08:54",="EDT",20,5.9000000950,5.9000000950,,8,225,,,="F",="F",35.45830154,,-75.84999847,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901153",="890115301",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="ZF29",="STRATIFIED RANDOM EVENT",26.50,26,14.39999962,17,="DAY",="10:39",="EDT",20,3,3,,3,135,,,="F",="F",35.18330002,,-76.353302,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901154",="890115401",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YX40",="STRATIFIED RANDOM EVENT",26.60,25.40,15.69999981,19.60000038,="DAY",="13:35",="EDT",20,3.2999999520,3.2999999520,,3,135,,,="F",="F",35.31669998,,-76.18000031,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901155",="890115501",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZC50",="STRATIFIED RANDOM EVENT",27.20,26,20.20000076,26.79999924,="DAY",="12:48",="EDT",20,6.9000000950,6.9000000950,,10,225,,,="F",="F",35.24169922,,-76.01670074,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901156",="890115601",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZH47",="STRATIFIED RANDOM EVENT",28.20,26.20,21.29999924,30.70000076,="DAY",="13:43",="EDT",20,5.9000000950,5.9000000950,,5,225,,,="F",="F",35.16500092,,-76.05000305,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901157",="890115701",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZC39",="STRATIFIED RANDOM EVENT",28.70,25.80,18.29999924,19.20000076,="DAY",="14:51",="EDT",20,5.5999999050,5.5999999050,,5,180,,,="F",="F",35.24169922,,-76.18329620,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:18 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901158",="890115801",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZA52",="STRATIFIED RANDOM EVENT",27.30,27.40,20.50,20.39999962,="DAY",="11:26",="EDT",20,6.9000000950,6.9000000950,,8,225,,,="F",="F",35.27500153,,-75.96669769,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901159",="890115901",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZB49",="STRATIFIED RANDOM EVENT",27.50,25.60,20.50,22.10000038,="DAY",="12:13",="EDT",20,6.9000000950,6.9000000950,,5,225,,,="F",="F",35.26670074,,-76.02500153,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901160",="890116000",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YM61",="STRATIFIED RANDOM EVENT",26.50,26.50,17.70000076,17.50,="DAY",="07:10",="EDT",20,5.3000001910,5.3000001910,,,225,,,="F",="F",35.52500153,,-75.78330231,,,,,,="CLEAR SKIES",,,,="02",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901160",="890116001",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YM61",="STRATIFIED RANDOM EVENT",26.50,26.50,17.70000076,17.50,="DAY",="07:10",="EDT",20,5.3000001910,5.3000001910,,,225,,,="F",="F",35.52500153,,-75.78330231,,,,,,="CLEAR SKIES",,,,="02",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901161",="890116101",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YS64",="STRATIFIED RANDOM EVENT",26.30,26.50,17.89999962,17.79999924,="DAY",="09:44",="EDT",20,6.5999999050,6.5999999050,,10,225,,,="F",="F",35.40829849,,-75.78330231,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-14-1989,="8901162",="890116201",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YL56",="STRATIFIED RANDOM EVENT",26.10,26.50,17,17.50,="DAY",="08:04",="EDT",20,4.3000001910,4.3000001910,,8,225,,,="F",="F",35.51919937,,-75.90000153,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901163",="890116301",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="X72",="STRATIFIED RANDOM EVENT",26,25.80,11.30000019,12.80000019,="DAY",="11:50",="EDT",20,3.9000000950,3.9000000950,,20,225,,,="F",="F",35.75999832,,-75.65000153,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:19 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901164",="890116401",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="V72",="STRATIFIED RANDOM EVENT",26.10,26.20,11.39999962,11.69999981,="DAY",="12:55",="EDT",20,2.9000000950,2.9000000950,,18,225,,,="F",="F",35.78329849,,-75.64330292,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901165",="890116501",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="T70",="STRATIFIED RANDOM EVENT",25.50,25.50,5.3000001910,7.0999999050,="DAY",="13:46",="EDT",20,3.2999999520,3.2999999520,,21,225,,,="F",="F",35.82249832,,-75.68329620,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901166",="890116601",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YB72",="STRATIFIED RANDOM EVENT",26,25.70,14.60000038,14.69999981,="DAY",="11:01",="EDT",20,4.5999999050,4.5999999050,,20,225,,,="F",="F",35.68330002,,-75.64170074,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901167",="890116701",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YC75",="STRATIFIED RANDOM EVENT",26.30,26,16.79999924,16.60000038,="DAY",="10:12",="EDT",20,3.5999999050,3.5999999050,,20,225,,,="F",="F",35.66669846,,-75.59169769,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901168",="890116801",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YI64",="STRATIFIED RANDOM EVENT",26,25.40,16,16.10000038,="DAY",="07:34",="EDT",20,4.5999999050,4.5999999050,,15,225,,,="F",="F",35.56919861,,-75.78330231,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901169",="890116901",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YG74",="STRATIFIED RANDOM EVENT",25.70,25.60,15.39999962,15.30000019,="DAY",="08:56",="EDT",20,4.5999999050,4.5999999050,,18,225,,,="F",="F",35.59999847,,-75.60829926,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:20 AM
="Pamlico Sound Survey",="NCDMF",06-13-1989,="8901170",="890117001",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YD75",="STRATIFIED RANDOM EVENT",25.80,25.70,15.10000038,15.30000019,="DAY",="09:40",="EDT",20,4.3000001910,4.3000001910,,20,225,,,="F",="F",35.65000153,,-75.59999847,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:21 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901171",="890117101",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="NEUSE RIVER",="NORTH CAROLINA",,="ZN20",="STRATIFIED RANDOM EVENT",26.10,24.90,13.19999981,20.29999924,="DAY",="09:07",="EDT",20,6.9000000950,6.9000000950,,5,135,,,="F",="F",35.05830002,,-76.51670074,,,,,,="CLEAR SKIES",,,,="01",="635-0029-000000",,3/1/2018 10:19:21 AM
="Pamlico Sound Survey",="NCDMF",06-12-1989,="8901172",="890117201",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YY40",="STRATIFIED RANDOM EVENT",26.80,25,15.19999981,21,="DAY",="13:03",="EDT",20,3.5999999050,3.5999999050,,3,135,,,="F",="F",35.30329895,,-76.18329620,,,,,,="CLEAR SKIES",,,,="01",="635-0034-000000",,3/1/2018 10:19:21 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901173",="890117301",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YJ75",="STRATIFIED RANDOM EVENT",26.30,26.30,15.69999981,15.80000019,="DAY",="14:36",="EDT",20,4.5999999050,4.5999999050,,22,225,,,="F",="F",35.54999924,,-75.59169769,,,,,="BYOZOAN",="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:21 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901174",="890117401",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="YL78",="STRATIFIED RANDOM EVENT",26.30,26,21.29999924,21.10000038,="DAY",="13:47",="EDT",20,3.5999999050,3.5999999050,,21,225,,,="F",="F",35.51670074,,-75.53829956,,,,,="GRASS",="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:21 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901175",="890117501",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YP78",="STRATIFIED RANDOM EVENT",25.50,25.40,19.20000076,19.29999924,="DAY",="12:57",="EDT",20,4,4,,20,225,,,="F",="F",35.45000076,,-75.55000305,,,,,="BYOZOAN",="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:22 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901176",="890117601",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YS74",="STRATIFIED RANDOM EVENT",25.80,25.60,18.60000038,19.10000038,="DAY",="12:08",="EDT",20,5.1999998090,5.1999998090,,20,225,,,="F",="F",35.40000153,,-75.60829926,,,,,="GRASS",="50% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:22 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901177",="890117701",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="YY67",="STRATIFIED RANDOM EVENT",25.70,25.20,20.29999924,20.70000076,="DAY",="10:42",="EDT",20,4.5999999050,4.5999999050,,18,225,,,="F",="F",35.29999924,,-75.73329926,,,,,="GRASS",="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:22 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901178",="890117801",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZB60",="STRATIFIED RANDOM EVENT",25.30,25.30,20.20000076,20.10000038,="DAY",="08:24",="EDT",20,4.9000000950,4.9000000950,,20,225,,,="F",="F",35.25,,-75.84169769,,,,,="NO GRASS",="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:22 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901179",="890117901",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZB63",="STRATIFIED RANDOM EVENT",25.30,25.10,20.60000038,20.79999924,="DAY",="09:01",="EDT",20,4.3000001910,4.3000001910,,20,225,,,="F",="F",35.26250076,,-75.78330231,,,,,="GRASS",="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:22 AM
="Pamlico Sound Survey",="NCDMF",06-06-1989,="8901180",="890118001",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; EAST OF BLUFF SHOAL",="NORTH CAROLINA",="SHALLOW",="ZC65",="STRATIFIED RANDOM EVENT",25.30,25.20,22.39999962,22.39999962,="DAY",="09:46",="EDT",20,3.4000000950,3.4000000950,,18,225,,,="F",="F",35.24169922,,-75.76670074,,,,,="GRASS",="75% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:23 AM
="Pamlico Sound Survey",="NCDMF",06-05-1989,="8901181",="890118101",="R/V CAROLINA COAST",="NC TRAWL - DOUBLE RIGGED; 2 BARREL",="539",="HORIZONTAL; BOTTOM",="PAMLICO SOUND; WEST OF BLUFF SHOAL",="NORTH CAROLINA",="DEEP",="ZG40",="STRATIFIED RANDOM EVENT",26.50,26.30,17.60000038,18,="DAY",="12:31",="EDT",20,6.0999999050,6.0999999050,,10,225,,,="F",="F",35.16669846,,-76.17500305,,,,,="NO GRASS",="100% COVER",,,,="01",="635-0034-000000",,3/1/2018 10:19:23 AM
