"","Year","gridID","Speciescommonname","Survey","mean_CPUE_stdzd"
"39001",2009,530,"juv blue crab","P195",0
"39002",2009,529,"juv blue crab","P195",0.0035531867643793
"39003",2009,499,"juv blue crab","P195",0.00266489007328448
"39004",2010,380,"juv blue crab","P195",0.000111037086386853
"39005",2010,379,"juv blue crab","P195",0.0071063735287586
"39006",2010,348,"juv blue crab","P195",0.00544081723295581
"39007",2010,409,"juv blue crab","P195",0.000444148345547413
"39008",2010,410,"juv blue crab","P195",0.00255385298689762
"39009",2010,411,"juv blue crab","P195",0.0016655562958028
"39010",2010,412,"juv blue crab","P195",0.00299800133244504
"39011",2010,442,"juv blue crab","P195",0.000555185431934266
"39012",2010,413,"juv blue crab","P195",0
"39013",2010,445,"juv blue crab","P195",5.55185431934266e-05
"39014",2010,446,"juv blue crab","P195",0
"39015",2010,475,"juv blue crab","P195",0.00016655562958028
"39016",2010,476,"juv blue crab","P195",5.55185431934266e-05
"39017",2010,506,"juv blue crab","P195",0.000185061810644755
"39018",2010,536,"juv blue crab","P195",0.000666222518321119
"39019",2010,505,"juv blue crab","P195",0.00194314901176993
"39020",2010,566,"juv blue crab","P195",0.00233177881412392
"39021",2010,567,"juv blue crab","P195",0.000592197794063217
"39022",2010,597,"juv blue crab","P195",0.000111037086386853
"39023",2010,627,"juv blue crab","P195",0.00205418609815678
"39024",2010,598,"juv blue crab","P195",0
"39025",2010,568,"juv blue crab","P195",0
"39026",2010,537,"juv blue crab","P195",0.000555185431934266
"39027",2010,474,"juv blue crab","P195",0.000277592715967133
"39028",2010,473,"juv blue crab","P195",0.000977126360204308
"39029",2010,441,"juv blue crab","P195",0.000666222518321119
"39030",2010,471,"juv blue crab","P195",0.00122140795025539
"39031",2010,500,"juv blue crab","P195",0.000999333777481679
"39032",2010,529,"juv blue crab","P195",0.00266489007328448
"39033",2010,530,"juv blue crab","P195",0.00366422385076616
"39034",2010,499,"juv blue crab","P195",0.00371974239395958
"39035",2010,498,"juv blue crab","P195",0.0016655562958028
"39036",2010,527,"juv blue crab","P195",0.00288696424605818
"39037",2011,379,"juv blue crab","P195",0.000499666888740839
"39038",2011,348,"juv blue crab","P195",0.000444148345547413
"39039",2011,377,"juv blue crab","P195",0.000111037086386853
"39040",2011,380,"juv blue crab","P195",0
"39041",2011,439,"juv blue crab","P195",0.00199866755496336
"39042",2011,442,"juv blue crab","P195",5.55185431934266e-05
"39043",2011,412,"juv blue crab","P195",0
"39044",2011,382,"juv blue crab","P195",0.000111037086386853
"39045",2011,413,"juv blue crab","P195",0.000111037086386853
"39046",2011,444,"juv blue crab","P195",5.55185431934266e-05
"39047",2011,445,"juv blue crab","P195",0
"39048",2011,475,"juv blue crab","P195",5.55185431934266e-05
"39049",2011,446,"juv blue crab","P195",0.000222074172773706
"39050",2011,447,"juv blue crab","P195",0
"39051",2011,507,"juv blue crab","P195",0
"39052",2011,474,"juv blue crab","P195",5.55185431934266e-05
"39053",2011,504,"juv blue crab","P195",0.000111037086386853
"39054",2011,506,"juv blue crab","P195",0
"39055",2011,537,"juv blue crab","P195",0
"39056",2011,538,"juv blue crab","P195",0
"39057",2011,568,"juv blue crab","P195",0
"39058",2011,597,"juv blue crab","P195",0
"39059",2011,657,"juv blue crab","P195",0.000555185431934266
"39060",2011,536,"juv blue crab","P195",0
"39061",2011,535,"juv blue crab","P195",0
"39062",2011,472,"juv blue crab","P195",5.55185431934266e-05
"39063",2011,471,"juv blue crab","P195",0
"39064",2011,500,"juv blue crab","P195",0
"39065",2011,529,"juv blue crab","P195",0.000222074172773706
"39066",2011,530,"juv blue crab","P195",0
"39067",2011,499,"juv blue crab","P195",0.000194314901176993
"39068",2011,527,"juv blue crab","P195",0
"39069",2012,376,"juv blue crab","P195",0.000111037086386853
"39070",2012,379,"juv blue crab","P195",0.00266489007328448
"39071",2012,409,"juv blue crab","P195",0.00199866755496336
"39072",2012,380,"juv blue crab","P195",0.000999333777481679
"39073",2012,410,"juv blue crab","P195",0.000777259604707972
"39074",2012,440,"juv blue crab","P195",0.00244281590051077
"39075",2012,411,"juv blue crab","P195",0.000185061810644755
"39076",2012,412,"juv blue crab","P195",0
"39077",2012,444,"juv blue crab","P195",0
"39078",2012,446,"juv blue crab","P195",0.000111037086386853
"39079",2012,476,"juv blue crab","P195",5.55185431934266e-05
"39080",2012,507,"juv blue crab","P195",8.32778147901399e-05
"39081",2012,508,"juv blue crab","P195",0
"39082",2012,538,"juv blue crab","P195",3.70123621289511e-05
"39083",2012,597,"juv blue crab","P195",0
"39084",2012,567,"juv blue crab","P195",0
"39085",2012,566,"juv blue crab","P195",0.000222074172773706
"39086",2012,506,"juv blue crab","P195",8.32778147901399e-05
"39087",2012,535,"juv blue crab","P195",0.00033311125916056
"39088",2012,504,"juv blue crab","P195",0.000444148345547413
"39089",2012,474,"juv blue crab","P195",5.55185431934266e-05
"39090",2012,413,"juv blue crab","P195",0
"39091",2012,443,"juv blue crab","P195",0
"39092",2012,442,"juv blue crab","P195",0.000222074172773706
"39093",2012,471,"juv blue crab","P195",0.00111037086386853
"39094",2012,501,"juv blue crab","P195",0.000999333777481679
"39095",2012,500,"juv blue crab","P195",0.00444148345547413
"39096",2012,499,"juv blue crab","P195",0.000888296691094826
"39097",2012,530,"juv blue crab","P195",0.00225775408986602
"39098",2012,498,"juv blue crab","P195",0.000666222518321119
"39099",2012,527,"juv blue crab","P195",0.000666222518321119
"39100",2013,379,"juv blue crab","P195",0.000388629802353986
"39101",2013,380,"juv blue crab","P195",0.000222074172773706
"39102",2013,410,"juv blue crab","P195",0.00016655562958028
"39103",2013,499,"juv blue crab","P195",0.000222074172773706
"39104",2013,527,"juv blue crab","P195",0.00016655562958028
"39105",2013,500,"juv blue crab","P195",0.00111037086386853
"39106",2013,530,"juv blue crab","P195",0.000777259604707972
"39107",2013,529,"juv blue crab","P195",0.000222074172773706
"39108",2013,471,"juv blue crab","P195",0.000222074172773706
"39109",2013,472,"juv blue crab","P195",0.000444148345547413
"39110",2013,473,"juv blue crab","P195",0.000277592715967133
"39111",2013,442,"juv blue crab","P195",0.00016655562958028
"39112",2013,504,"juv blue crab","P195",0.00122140795025539
"39113",2013,505,"juv blue crab","P195",0.000888296691094826
"39114",2013,444,"juv blue crab","P195",0.000222074172773706
"39115",2013,446,"juv blue crab","P195",0.000444148345547413
"39116",2013,445,"juv blue crab","P195",0.000555185431934266
"39117",2013,475,"juv blue crab","P195",0.00288696424605818
"39118",2013,506,"juv blue crab","P195",0.000444148345547413
"39119",2013,507,"juv blue crab","P195",0.00299800133244504
"39120",2013,508,"juv blue crab","P195",0
"39121",2013,567,"juv blue crab","P195",0.00544081723295581
"39122",2013,597,"juv blue crab","P195",0.00148049448515804
"39123",2013,627,"juv blue crab","P195",0.000555185431934266
"39124",2013,657,"juv blue crab","P195",0.00144348212302909
"39125",2013,598,"juv blue crab","P195",0.000111037086386853
"39126",2013,568,"juv blue crab","P195",0
"39127",2013,537,"juv blue crab","P195",0.00288696424605818
"39128",2013,413,"juv blue crab","P195",0.000111037086386853
"39129",2013,412,"juv blue crab","P195",0.000111037086386853
"39130",2014,378,"juv blue crab","P195",0.00033311125916056
"39131",2014,377,"juv blue crab","P195",5.55185431934266e-05
"39132",2014,348,"juv blue crab","P195",0.000222074172773706
"39133",2014,380,"juv blue crab","P195",0.000111037086386853
"39134",2014,411,"juv blue crab","P195",0
"39135",2014,412,"juv blue crab","P195",0
"39136",2014,442,"juv blue crab","P195",0.000138796357983567
"39137",2014,443,"juv blue crab","P195",0.000222074172773706
"39138",2014,445,"juv blue crab","P195",5.55185431934266e-05
"39139",2014,444,"juv blue crab","P195",0
"39140",2014,473,"juv blue crab","P195",5.55185431934266e-05
"39141",2014,471,"juv blue crab","P195",0.000111037086386853
"39142",2014,499,"juv blue crab","P195",3.70123621289511e-05
"39143",2014,527,"juv blue crab","P195",0
"39144",2014,500,"juv blue crab","P195",0.00033311125916056
"39145",2014,530,"juv blue crab","P195",0.000222074172773706
"39146",2014,529,"juv blue crab","P195",0.000999333777481679
"39147",2014,501,"juv blue crab","P195",0
"39148",2014,477,"juv blue crab","P195",0.000111037086386853
"39149",2014,507,"juv blue crab","P195",0.00016655562958028
"39150",2014,538,"juv blue crab","P195",0
"39151",2014,566,"juv blue crab","P195",0.000832778147901399
"39152",2014,567,"juv blue crab","P195",0.000388629802353986
"39153",2014,597,"juv blue crab","P195",0
"39154",2014,657,"juv blue crab","P195",0.000444148345547413
"39155",2014,627,"juv blue crab","P195",0
"39156",2014,537,"juv blue crab","P195",0.000222074172773706
"39157",2014,536,"juv blue crab","P195",0.00033311125916056
"39158",2014,535,"juv blue crab","P195",0
"39159",2014,505,"juv blue crab","P195",0.000666222518321119
"39160",2014,475,"juv blue crab","P195",0.000111037086386853
"39161",2014,506,"juv blue crab","P195",0.000721741061514546
"39162",2015,445,"juv blue crab","P195",0
"39163",2015,446,"juv blue crab","P195",0
"39164",2015,477,"juv blue crab","P195",0
"39165",2015,508,"juv blue crab","P195",0
"39166",2015,507,"juv blue crab","P195",5.55185431934266e-05
"39167",2015,538,"juv blue crab","P195",0
"39168",2015,537,"juv blue crab","P195",0
"39169",2015,566,"juv blue crab","P195",0.000222074172773706
"39170",2015,627,"juv blue crab","P195",0.00144348212302909
"39171",2015,657,"juv blue crab","P195",0.000222074172773706
"39172",2015,568,"juv blue crab","P195",5.55185431934266e-05
"39173",2015,476,"juv blue crab","P195",0
"39174",2015,444,"juv blue crab","P195",0
"39175",2015,443,"juv blue crab","P195",3.70123621289511e-05
"39176",2015,442,"juv blue crab","P195",0.000111037086386853
"39177",2015,413,"juv blue crab","P195",0
"39178",2015,412,"juv blue crab","P195",0
"39179",2015,379,"juv blue crab","P195",0.00033311125916056
"39180",2015,378,"juv blue crab","P195",0
"39181",2015,377,"juv blue crab","P195",0
"39182",2015,380,"juv blue crab","P195",0.00033311125916056
"39183",2015,410,"juv blue crab","P195",0
"39184",2015,499,"juv blue crab","P195",0.00155451920941594
"39185",2015,498,"juv blue crab","P195",0.00310903841883189
"39186",2015,500,"juv blue crab","P195",0.000832778147901399
"39187",2015,530,"juv blue crab","P195",0.000610703975127693
"39188",2015,471,"juv blue crab","P195",0.000111037086386853
"39189",2015,472,"juv blue crab","P195",0.000444148345547413
"39190",2015,474,"juv blue crab","P195",0
"39191",2015,505,"juv blue crab","P195",3.70123621289511e-05
"39192",2015,535,"juv blue crab","P195",0.000444148345547413
"39193",2015,536,"juv blue crab","P195",0.00033311125916056
"39194",2015,506,"juv blue crab","P195",0.000111037086386853
"39195",2015,475,"juv blue crab","P195",0
"39196",2016,376,"juv blue crab","P195",0.000555185431934266
"39197",2016,348,"juv blue crab","P195",0.000222074172773706
"39198",2016,380,"juv blue crab","P195",0.00016655562958028
"39199",2016,410,"juv blue crab","P195",0.000277592715967133
"39200",2016,440,"juv blue crab","P195",0.000999333777481679
"39201",2016,411,"juv blue crab","P195",0.000111037086386853
"39202",2016,383,"juv blue crab","P195",0
"39203",2016,413,"juv blue crab","P195",0
"39204",2016,442,"juv blue crab","P195",0.000222074172773706
"39205",2016,444,"juv blue crab","P195",0.000111037086386853
"39206",2016,443,"juv blue crab","P195",0.000111037086386853
"39207",2016,472,"juv blue crab","P195",0
"39208",2016,474,"juv blue crab","P195",0
"39209",2016,504,"juv blue crab","P195",0
"39210",2016,506,"juv blue crab","P195",0.000444148345547413
"39211",2016,476,"juv blue crab","P195",0
"39212",2016,475,"juv blue crab","P195",0.000111037086386853
"39213",2016,445,"juv blue crab","P195",0.000111037086386853
"39214",2016,507,"juv blue crab","P195",5.55185431934266e-05
"39215",2016,508,"juv blue crab","P195",0
"39216",2016,537,"juv blue crab","P195",0.000740247242579021
"39217",2016,567,"juv blue crab","P195",0.00102709304907839
"39218",2016,568,"juv blue crab","P195",0
"39219",2016,598,"juv blue crab","P195",0
"39220",2016,627,"juv blue crab","P195",5.55185431934266e-05
"39221",2016,597,"juv blue crab","P195",0.000499666888740839
"39222",2016,501,"juv blue crab","P195",0.00255385298689762
"39223",2016,471,"juv blue crab","P195",0.000111037086386853
"39224",2016,500,"juv blue crab","P195",0.00214671700347916
"39225",2016,499,"juv blue crab","P195",0.00136945739877119
"39226",2016,530,"juv blue crab","P195",0.00322007550521874
"39227",2017,379,"juv blue crab","P195",0.000999333777481679
"39228",2017,378,"juv blue crab","P195",0.000444148345547413
"39229",2017,377,"juv blue crab","P195",0.000555185431934266
"39230",2017,410,"juv blue crab","P195",0.00266489007328448
"39231",2017,411,"juv blue crab","P195",0.000666222518321119
"39232",2017,440,"juv blue crab","P195",0.000777259604707972
"39233",2017,499,"juv blue crab","P195",0.000555185431934266
"39234",2017,498,"juv blue crab","P195",0.000555185431934266
"39235",2017,500,"juv blue crab","P195",0.00216522318454364
"39236",2017,530,"juv blue crab","P195",0.00105485232067511
"39237",2017,473,"juv blue crab","P195",0.00352542749278259
"39238",2017,472,"juv blue crab","P195",0.000444148345547413
"39239",2017,445,"juv blue crab","P195",0
"39240",2017,446,"juv blue crab","P195",0
"39241",2017,475,"juv blue crab","P195",0.000740247242579021
"39242",2017,476,"juv blue crab","P195",0.000111037086386853
"39243",2017,477,"juv blue crab","P195",0
"39244",2017,507,"juv blue crab","P195",0.000111037086386853
"39245",2017,506,"juv blue crab","P195",0.0016655562958028
"39246",2017,505,"juv blue crab","P195",0.00127692649344881
"39247",2017,536,"juv blue crab","P195",0.00229476645199497
"39248",2017,568,"juv blue crab","P195",0.000111037086386853
"39249",2017,598,"juv blue crab","P195",0.000111037086386853
"39250",2017,627,"juv blue crab","P195",0.000888296691094826
"39251",2017,597,"juv blue crab","P195",0.00033311125916056
"39252",2017,444,"juv blue crab","P195",0.000111037086386853
"39253",2017,413,"juv blue crab","P195",0.000444148345547413
"39254",2017,382,"juv blue crab","P195",0.000222074172773706
"39255",2017,442,"juv blue crab","P195",0.00033311125916056
"39256",2017,471,"juv blue crab","P195",0.000999333777481679
"39257",2017,441,"juv blue crab","P195",0.00033311125916056
"39258",2018,378,"juv blue crab","P195",0.000111037086386853
"39259",2018,348,"juv blue crab","P195",0
"39260",2018,377,"juv blue crab","P195",0.000111037086386853
"39261",2018,410,"juv blue crab","P195",0.000555185431934266
"39262",2018,499,"juv blue crab","P195",0.00033311125916056
"39263",2018,528,"juv blue crab","P195",0.000444148345547413
"39264",2018,500,"juv blue crab","P195",0.000629210156192168
"39265",2018,529,"juv blue crab","P195",0.000444148345547413
"39266",2018,530,"juv blue crab","P195",0.0016655562958028
"39267",2018,503,"juv blue crab","P195",0.000111037086386853
"39268",2019,379,"juv blue crab","P195",0.00107335850173958
"39269",2019,348,"juv blue crab","P195",0.00177659338218965
"39270",2019,410,"juv blue crab","P195",0.000111037086386853
"39271",2019,440,"juv blue crab","P195",0.00222074172773706
"39272",2019,441,"juv blue crab","P195",0.000555185431934266
"39273",2019,412,"juv blue crab","P195",0.00033311125916056
"39274",2019,382,"juv blue crab","P195",0
"39275",2019,383,"juv blue crab","P195",0.000222074172773706
"39276",2019,413,"juv blue crab","P195",0.000222074172773706
"39277",2019,444,"juv blue crab","P195",0
"39278",2019,445,"juv blue crab","P195",0
"39279",2019,446,"juv blue crab","P195",0
"39280",2019,476,"juv blue crab","P195",0.000111037086386853
"39281",2019,475,"juv blue crab","P195",0.000740247242579021
"39282",2019,505,"juv blue crab","P195",0.000888296691094826
"39283",2019,536,"juv blue crab","P195",0.00177659338218965
"39284",2019,507,"juv blue crab","P195",0
"39285",2019,508,"juv blue crab","P195",0.000148049448515804
"39286",2019,538,"juv blue crab","P195",0
"39287",2019,597,"juv blue crab","P195",0.00277592715967133
"39288",2019,627,"juv blue crab","P195",0.00222074172773706
"39289",2019,657,"juv blue crab","P195",0.00433044636908727
"39290",2019,566,"juv blue crab","P195",0.00233177881412392
"39291",2019,474,"juv blue crab","P195",0
"39292",2019,443,"juv blue crab","P195",0.000444148345547413
"39293",2019,442,"juv blue crab","P195",0
"39294",2019,472,"juv blue crab","P195",0.000832778147901399
"39295",2019,501,"juv blue crab","P195",0.000222074172773706
"39296",2019,500,"juv blue crab","P195",0.00510770597379525
"39297",2019,529,"juv blue crab","P195",0.00777259604707972
"39298",2019,530,"juv blue crab","P195",0.00310903841883189
"39299",2019,499,"juv blue crab","P195",0.00105485232067511
"39300",2019,527,"juv blue crab","P195",0.00255385298689762
"39301",2019,528,"juv blue crab","P195",0.000222074172773706
"39302",2020,349,"juv blue crab","P195",0.00299800133244504
"39303",2020,380,"juv blue crab","P195",0.00149900066622252
"39304",2020,410,"juv blue crab","P195",0.000721741061514546
"39305",2020,499,"juv blue crab","P195",0.000444148345547413
